Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-975957,"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",1,124,0.00853876876463297,0.8632362692905727,0.8632362692905727,3,5,3.7241173841799495E-4,9606,Homo sapiens,"SMG7","","R-HSA-927836;R-HSA-927830;R-HSA-927813"
R-HSA-5693567,"HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)",1,124,0.00853876876463297,0.8632362692905727,0.8632362692905727,25,42,0.0031282586027111575,9606,Homo sapiens,"RMI2","","R-HSA-5684887;R-HSA-5693589;R-HSA-5684882;R-HSA-5685011;R-HSA-5686483;R-HSA-5693584;R-HSA-5685341;R-HSA-5693593;R-HSA-5686469;R-HSA-5686657;R-HSA-5685838;R-HSA-5693580;R-HSA-5686410;R-HSA-5684875;R-HSA-5693620;R-HSA-5686642;R-HSA-5686398;R-HSA-5693564;R-HSA-5693561;R-HSA-5693542;R-HSA-5685156;R-HSA-5693539;R-HSA-5685985;R-HSA-5685994;R-HSA-5686440"
R-HSA-927802,"Nonsense-Mediated Decay (NMD)",1,124,0.00853876876463297,0.8632362692905727,0.8632362692905727,3,6,4.4689408610159393E-4,9606,Homo sapiens,"SMG7","","R-HSA-927836;R-HSA-927830;R-HSA-927813"
R-HSA-5610787,"Hedgehog 'off' state",1,124,0.00853876876463297,0.8632362692905727,0.8632362692905727,1,32,0.0023834351258751676,9606,Homo sapiens,"ADCY7","","R-HSA-5610727"
R-HSA-2029485,"Role of phospholipids in phagocytosis",1,129,0.008883073956755267,0.8738244607810435,0.8738244607810435,5,12,8.937881722031879E-4,9606,Homo sapiens,"CD247","","R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-2029268"
R-HSA-5693538,"Homology Directed Repair",1,130,0.008951934995179727,0.8758420433254929,0.8758420433254929,25,50,0.0037241173841799495,9606,Homo sapiens,"RMI2","","R-HSA-5684887;R-HSA-5693589;R-HSA-5684882;R-HSA-5685011;R-HSA-5686483;R-HSA-5693584;R-HSA-5685341;R-HSA-5693593;R-HSA-5686469;R-HSA-5686657;R-HSA-5685838;R-HSA-5693580;R-HSA-5686410;R-HSA-5684875;R-HSA-5693620;R-HSA-5686642;R-HSA-5686398;R-HSA-5693564;R-HSA-5693561;R-HSA-5693542;R-HSA-5685156;R-HSA-5693539;R-HSA-5685985;R-HSA-5685994;R-HSA-5686440"
R-HSA-446219,"Synthesis of substrates in N-glycan biosythesis",1,131,0.009020796033604186,0.877827500996634,0.877827500996634,2,49,0.0036496350364963502,9606,Homo sapiens,"GLB1","","R-HSA-4084999;R-HSA-9638120"
R-HSA-5173105,"O-linked glycosylation",1,132,0.009089657072028646,0.8797813431222573,0.8797813431222573,5,28,0.0020855057351407717,9606,Homo sapiens,"DAG1","","R-HSA-5615637;R-HSA-8931648;R-HSA-5617037;R-HSA-8879117;R-HSA-8931653"
R-HSA-1257604,"PIP3 activates AKT signaling",3,319,0.02196667125740256,0.8859402477480965,0.8859402477480965,2,86,0.006405481900789513,9606,Homo sapiens,"RAC2;CD28;ICOS","","R-HSA-2316434;R-HSA-114542"
R-HSA-5668914,"Diseases of metabolism",4,408,0.028095303677179453,0.8927780979344396,0.8927780979344396,8,191,0.014226128407567406,9606,Homo sapiens,"GLB1;NOTCH4;DAG1;ACACA","","R-HSA-5615556;R-HSA-5615604;R-HSA-3323184;R-HSA-9036061;R-HSA-5096538;R-HSA-4341669;R-HSA-2265534;R-HSA-5617096"
R-HSA-5357801,"Programmed Cell Death",2,238,0.016388927145021347,0.8947636263763082,0.8947636263763082,8,197,0.014673022493669,9606,Homo sapiens,"PRKCQ;FASLG","","R-HSA-201603;R-HSA-3465429;R-HSA-139952;R-HSA-5675456;R-HSA-3465459;R-HSA-73945;R-HSA-5213462;R-HSA-3465448"
R-HSA-195721,"Signaling by WNT",3,332,0.022861864756920536,0.9013739159812164,0.9013739159812164,11,157,0.011693728586325041,9606,Homo sapiens,"RAC2;RUNX3;WNT3","","R-HSA-3858475;R-HSA-3247840;R-HSA-3238691;R-HSA-3247843;R-HSA-4411367;R-HSA-3247844;R-HSA-3238694;R-HSA-5323545;R-HSA-3781941;R-HSA-3247837;R-HSA-3781943"
R-HSA-8878166,"Transcriptional regulation by RUNX2",1,147,0.010122572648395538,0.9056178952112455,0.9056178952112455,1,84,0.006256517205422315,9606,Homo sapiens,"RUNX1","","R-HSA-8938382"
R-HSA-1474228,"Degradation of the extracellular matrix",1,148,0.010191433686819996,0.907128966383126,0.907128966383126,2,105,0.007820646506777894,9606,Homo sapiens,"KLK2","","R-HSA-1592398;R-HSA-1604722"
R-HSA-212436,"Generic Transcription Pathway",19,1555,0.10707891475003443,0.9152570792070759,0.9152570792070759,209,824,0.06137345449128557,9606,Homo sapiens,"H19;RMI2;SMAD3;IL2RA;NOTCH4;CTLA4;FASLG;PRKCQ;RUNX3;CCR4;IL2;RUNX1","","R-HSA-8936584;R-HSA-8937097;R-HSA-8878212;R-HSA-8931981;R-HSA-2187303;R-HSA-8951951;R-HSA-9625749;R-HSA-8878220;R-HSA-8951428;R-HSA-2187309;R-HSA-8936068;R-HSA-8877192;R-HSA-8956568;R-HSA-8937113;R-HSA-8937118;R-HSA-8951966;R-HSA-8878237;R-HSA-8951442;R-HSA-2187325;R-HSA-8936599;R-HSA-8936616;R-HSA-8951977;R-HSA-8956586;R-HSA-8878243;R-HSA-8936621;R-HSA-8938158;R-HSA-8937134;R-HSA-8936608;R-HSA-8865454;R-HSA-8938150;R-HSA-8938174;R-HSA-8936628;R-HSA-8932020;R-HSA-870449;R-HSA-2187293;R-HSA-8932021;R-HSA-8938176;R-HSA-8956608;R-HSA-8932033;R-HSA-8865482;R-HSA-8932037;R-HSA-8938201;R-HSA-8865491;R-HSA-8956639;R-HSA-8937682;R-HSA-8865498;R-HSA-2187388;R-HSA-8938199;R-HSA-8938217;R-HSA-8956649;R-HSA-2187330;R-HSA-8956652;R-HSA-8932076;R-HSA-8865505;R-HSA-8952058;R-HSA-8952062;R-HSA-8938228;R-HSA-8932084;R-HSA-8938231;R-HSA-8938507;R-HSA-870538;R-HSA-8937989;R-HSA-8935960;R-HSA-8949276;R-HSA-8936989;R-HSA-8936979;R-HSA-209055;R-HSA-8878117;R-HSA-2187395;R-HSA-8935980;R-HSA-8939054;R-HSA-8936481;R-HSA-8936995;R-HSA-8935972;R-HSA-8938022;R-HSA-8865320;R-HSA-8937016;R-HSA-8939066;R-HSA-8878130;R-HSA-8937022;R-HSA-8952382;R-HSA-8878143;R-HSA-8938034;R-HSA-6798044;R-HSA-8952371;R-HSA-8935988;R-HSA-8949301;R-HSA-8939082;R-HSA-8937037;R-HSA-9618004;R-HSA-8938063;R-HSA-8952399;R-HSA-8936000;R-HSA-8938053;R-HSA-8936007;R-HSA-9625693;R-HSA-8952408;R-HSA-8937050;R-HSA-8949343;R-HSA-8939088;R-HSA-9617996;R-HSA-8949335;R-HSA-8878178;R-HSA-2031355;R-HSA-8952419;R-HSA-2179274;R-HSA-8878186;R-HSA-2179276;R-HSA-8951910;R-HSA-8939129;R-HSA-8952442;R-HSA-8936058;R-HSA-2106579;R-HSA-8878193;R-HSA-9618021;R-HSA-2106586;R-HSA-8951926;R-HSA-2106591;R-HSA-8938382;R-HSA-8951695;R-HSA-8938887;R-HSA-8938389;R-HSA-8952232;R-HSA-9625520;R-HSA-8955822;R-HSA-8938913;R-HSA-8877485;R-HSA-8952226;R-HSA-8935864;R-HSA-8938938;R-HSA-8877493;R-HSA-9625510;R-HSA-8877490;R-HSA-8938930;R-HSA-9617838;R-HSA-8938440;R-HSA-2186607;R-HSA-8938951;R-HSA-1484099;R-HSA-8938965;R-HSA-170847;R-HSA-8878054;R-HSA-8938987;R-HSA-8878050;R-HSA-8955885;R-HSA-8938981;R-HSA-8878056;R-HSA-8935930;R-HSA-8955893;R-HSA-8938487;R-HSA-8938251;R-HSA-6799332;R-HSA-212356;R-HSA-8937728;R-HSA-8865547;R-HSA-8865546;R-HSA-8952069;R-HSA-8937744;R-HSA-8952081;R-HSA-8877338;R-HSA-8877348;R-HSA-4411367;R-HSA-8877345;R-HSA-8934688;R-HSA-8934690;R-HSA-173481;R-HSA-8952101;R-HSA-8937767;R-HSA-8877879;R-HSA-2186643;R-HSA-173488;R-HSA-8935740;R-HSA-8877360;R-HSA-2127257;R-HSA-8935730;R-HSA-8935731;R-HSA-8877884;R-HSA-8935732;R-HSA-8877369;R-HSA-8934735;R-HSA-8937807;R-HSA-8877391;R-HSA-8952128;R-HSA-8937792;R-HSA-2176491;R-HSA-8877385;R-HSA-8938328;R-HSA-8877396;R-HSA-2186741;R-HSA-9614662;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-8877404;R-HSA-8934742;R-HSA-8937814;R-HSA-8935766;R-HSA-9614669;R-HSA-9006422;R-HSA-8935785;R-HSA-8877414;R-HSA-8877421;R-HSA-8938338;R-HSA-173545;R-HSA-8955748;R-HSA-8938853;R-HSA-8951676;R-HSA-2176475;R-HSA-8938867"
R-HSA-9018519,"Estrogen-dependent gene expression",1,154,0.010604599917366755,0.915702681237779,0.915702681237779,7,66,0.004915834947117533,9606,Homo sapiens,"RUNX1","","R-HSA-8932076;R-HSA-8931981;R-HSA-8932033;R-HSA-8932084;R-HSA-8932020;R-HSA-8932021;R-HSA-8932037"
R-HSA-69481,"G2/M Checkpoints",1,154,0.010604599917366755,0.915702681237779,0.915702681237779,1,24,0.0017875763444063757,9606,Homo sapiens,"RMI2","","R-HSA-6799332"
R-HSA-9707564,"Cytoprotection by HMOX1",1,158,0.010880044071064592,0.9209758823074812,0.9209758823074812,6,37,0.0027558468642931624,9606,Homo sapiens,"KEAP1","","R-HSA-8932284;R-HSA-9712274;R-HSA-8932334;R-HSA-8932351;R-HSA-8932322;R-HSA-8932327"
R-HSA-73887,"Death Receptor Signalling",1,158,0.010880044071064592,0.9209758823074812,0.9209758823074812,5,93,0.006926858334574706,9606,Homo sapiens,"FASLG","","R-HSA-83586;R-HSA-83650;R-HSA-71050;R-HSA-141310;R-HSA-75244"
R-HSA-500792,"GPCR ligand binding",6,602,0.041454345131524586,0.9213749859404261,0.9213749859404261,6,185,0.013779234321465812,9606,Homo sapiens,"GPR35;CXCR5;CCR4;CCR3;WNT3;CCR2","","R-HSA-373061;R-HSA-6805205;R-HSA-373073;R-HSA-8862733;R-HSA-444523;R-HSA-201708"
R-HSA-9660821,"ADORA2B mediated anti-inflammatory cytokines production",1,159,0.010948905109489052,0.9222420309956049,0.9222420309956049,2,12,8.937881722031879E-4,9606,Homo sapiens,"ADCY7","","R-HSA-163617;R-HSA-392129"
R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",1,159,0.010948905109489052,0.9222420309956049,0.9222420309956049,2,63,0.0046923879040667365,9606,Homo sapiens,"GLB1","","R-HSA-4084999;R-HSA-9638120"
R-HSA-8856828,"Clathrin-mediated endocytosis",1,161,0.01108662718633797,0.9247140475524407,0.9247140475524407,12,35,0.0026068821689259644,9606,Homo sapiens,"FNBP1","","R-HSA-8868230;R-HSA-8868661;R-HSA-8868660;R-HSA-8868659;R-HSA-8868658;R-HSA-8869438;R-HSA-8868236;R-HSA-8868651;R-HSA-8867754;R-HSA-8871194;R-HSA-8871193;R-HSA-8868648"
R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",1,162,0.011155488224762429,0.9259205521729587,0.9259205521729587,1,67,0.0049903172948011325,9606,Homo sapiens,"RUNX1","","R-HSA-549241"
R-HSA-199977,"ER to Golgi Anterograde Transport",1,164,0.011293210301611348,0.9282761083835727,0.9282761083835727,11,39,0.0029048115596603604,9606,Homo sapiens,"LMAN1L","","R-HSA-5694439;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-5694446;R-HSA-5694527;R-HSA-5694428;R-HSA-204008;R-HSA-5694522;R-HSA-5694441;R-HSA-5694409"
R-HSA-425393,"Transport of inorganic cations/anions and amino acids/oligopeptides",1,164,0.011293210301611348,0.9282761083835727,0.9282761083835727,1,75,0.005586176076269924,9606,Homo sapiens,"SLC9A4","","R-HSA-425994"
R-HSA-3858494,"Beta-catenin independent WNT signaling",1,166,0.011430932378460268,0.9305570759196828,0.9305570759196828,1,51,0.0037985997318635482,9606,Homo sapiens,"RAC2","","R-HSA-3858475"
R-HSA-5693532,"DNA Double-Strand Break Repair",1,168,0.011568654455309186,0.9327658067300584,0.9327658067300584,25,111,0.008267540592879487,9606,Homo sapiens,"RMI2","","R-HSA-5684887;R-HSA-5693589;R-HSA-5684882;R-HSA-5685011;R-HSA-5686483;R-HSA-5693584;R-HSA-5685341;R-HSA-5693593;R-HSA-5686469;R-HSA-5686657;R-HSA-5685838;R-HSA-5693580;R-HSA-5686410;R-HSA-5684875;R-HSA-5693620;R-HSA-5686642;R-HSA-5686398;R-HSA-5693564;R-HSA-5693561;R-HSA-5693542;R-HSA-5685156;R-HSA-5693539;R-HSA-5685985;R-HSA-5685994;R-HSA-5686440"
R-HSA-2187338,"Visual phototransduction",1,169,0.011637515493733645,0.9338437980901061,0.9338437980901061,1,92,0.006852375986891107,9606,Homo sapiens,"PRKCQ","","R-HSA-74615"
R-HSA-372790,"Signaling by GPCR",9,860,0.05922049304503512,0.9353563980409216,0.9353563980409216,29,353,0.026292268732310442,9606,Homo sapiens,"GPR35;CXCR5;PDE4A;PRKCQ;ADCY7;CCR4;CCR3;WNT3;CCR2","","R-HSA-373061;R-HSA-425861;R-HSA-392129;R-HSA-749454;R-HSA-392064;R-HSA-8862733;R-HSA-751040;R-HSA-392206;R-HSA-373073;R-HSA-749456;R-HSA-111962;R-HSA-163617;R-HSA-8982703;R-HSA-170666;R-HSA-380073;R-HSA-444523;R-HSA-170671;R-HSA-201708;R-HSA-170674;R-HSA-9708261;R-HSA-170672;R-HSA-6805205;R-HSA-170676;R-HSA-170677;R-HSA-111930;R-HSA-8982709;R-HSA-170686;R-HSA-418553;R-HSA-170685"
R-HSA-453279,"Mitotic G1 phase and G1/S transition",1,173,0.011912959647431482,0.9379863725987347,0.9379863725987347,1,99,0.0073737524206763,9606,Homo sapiens,"JAK2","","R-HSA-8942607"
R-HSA-2871837,"FCERI mediated NF-kB activation",1,175,0.012050681724280402,0.9399597508983986,0.9399597508983986,13,19,0.0014151646059883808,9606,Homo sapiens,"PRKCQ","","R-HSA-2730861;R-HSA-2730863;R-HSA-2730882;R-HSA-2730904;R-HSA-2730876;R-HSA-2730864;R-HSA-2730899;R-HSA-2730835;R-HSA-202328;R-HSA-2730900;R-HSA-2730836;R-HSA-2730903;R-HSA-2730902"
R-HSA-5633007,"Regulation of TP53 Activity",1,178,0.012257264839553781,0.9428031859178341,0.9428031859178341,1,98,0.0072992700729927005,9606,Homo sapiens,"RMI2","","R-HSA-6799332"
R-HSA-109582,"Hemostasis",8,801,0.05515769177799201,0.9449177977385036,0.9449177977385036,12,334,0.02487710412632206,9606,Homo sapiens,"TMSB4X;PLEK;RAC2;IGF2;PRKCQ;CSK;JAK2;SH2B3","","R-HSA-354149;R-HSA-443910;R-HSA-425861;R-HSA-482772;R-HSA-432096;R-HSA-442273;R-HSA-443905;R-HSA-481007;R-HSA-354077;R-HSA-377644;R-HSA-997237;R-HSA-377641"
R-HSA-5688426,"Deubiquitination",2,288,0.01983197906624432,0.9454055114417002,0.9454055114417002,1,77,0.005735140771637122,9606,Homo sapiens,"SMAD3;KEAP1","","R-HSA-6781764"
R-HSA-983169,"Class I MHC mediated antigen processing & presentation",4,473,0.032571271174769316,0.9458048929956534,0.9458048929956534,7,48,0.0035751526888127515,9606,Homo sapiens,"ERAP2;NCF2;KEAP1;UBE2L3","","R-HSA-983147;R-HSA-1236967;R-HSA-983158;R-HSA-983157;R-HSA-983156;R-HSA-983140;R-HSA-983152"
R-HSA-9010553,"Regulation of expression of SLITs and ROBOs",1,183,0.012601570031676078,0.9472473477482259,0.9472473477482259,1,20,0.0014896469536719798,9606,Homo sapiens,"DAG1","","R-HSA-9010872"
R-HSA-3108232,"SUMO E3 ligases SUMOylate target proteins",1,183,0.012601570031676078,0.9472473477482259,0.9472473477482259,1,131,0.009757187546551468,9606,Homo sapiens,"PARK7","","R-HSA-4085331"
R-HSA-6798695,"Neutrophil degranulation",4,480,0.03305329844374053,0.9497880168011915,0.9497880168011915,5,10,7.448234768359899E-4,9606,Homo sapiens,"PTPRC;STAC;GLB1;CTSH","","R-HSA-6798743;R-HSA-6800434;R-HSA-6798751;R-HSA-6798748;R-HSA-6798745"
R-HSA-168898,"Toll-like Receptor Cascades",1,188,0.012945875223798375,0.9513475730477351,0.9513475730477351,6,185,0.013779234321465812,9606,Homo sapiens,"TLR8","","R-HSA-1678921;R-HSA-1678923;R-HSA-1678927;R-HSA-9691204;R-HSA-1678944;R-HSA-1678998"
R-HSA-162582,"Signal Transduction",38,2974,0.2047927282743424,0.9514445676269897,0.9514445676269897,271,2402,0.17890659913600476,9606,Homo sapiens,"NCF2;NOTCH4;LRRK2;CXCR5;FASLG;PTPRK;KLK2;ADCY7;TAGAP;RAC2;PDE4A;CSK;ICOS;JAK2;CCR4;SH2B3;CCR3;WNT3;CCR2;SMAD3;FNBP1;GPR35;IGF2;RUNX3;IL2;RUNX1;ARHGAP31;IL2RA;ELMO1;ULK3;CD28;PRKCQ;PPP1R12B;PTPN2","","R-HSA-1912349;R-HSA-443910;R-HSA-5668947;R-HSA-9604247;R-HSA-8931981;R-HSA-2187303;R-HSA-1562640;R-HSA-443905;R-HSA-392206;R-HSA-8981637;R-HSA-2187309;R-HSA-9014424;R-HSA-3858475;R-HSA-2187325;R-HSA-9014420;R-HSA-1912382;R-HSA-5668978;R-HSA-8982703;R-HSA-1912379;R-HSA-2428930;R-HSA-1912378;R-HSA-1912372;R-HSA-9017507;R-HSA-1470012;R-HSA-1912374;R-HSA-1912369;R-HSA-1470010;R-HSA-1912368;R-HSA-1470009;R-HSA-1912364;R-HSA-9021627;R-HSA-9604264;R-HSA-8982709;R-HSA-1912353;R-HSA-8932020;R-HSA-870449;R-HSA-2187293;R-HSA-1912352;R-HSA-8932021;R-HSA-1912355;R-HSA-9027273;R-HSA-9027272;R-HSA-9626832;R-HSA-5672980;R-HSA-9027275;R-HSA-9027274;R-HSA-5218827;R-HSA-5672978;R-HSA-9604308;R-HSA-1912410;R-HSA-8932033;R-HSA-2187368;R-HSA-1912401;R-HSA-8932037;R-HSA-9604831;R-HSA-5625883;R-HSA-2187375;R-HSA-9604829;R-HSA-9626816;R-HSA-5672965;R-HSA-9626817;R-HSA-9604294;R-HSA-5218841;R-HSA-2671742;R-HSA-2187382;R-HSA-5218839;R-HSA-9027281;R-HSA-9027280;R-HSA-5672972;R-HSA-9024723;R-HSA-5672973;R-HSA-5625870;R-HSA-2187388;R-HSA-9024726;R-HSA-5672969;R-HSA-2187330;R-HSA-8848611;R-HSA-8932076;R-HSA-9653503;R-HSA-9657599;R-HSA-8848618;R-HSA-444523;R-HSA-9604834;R-HSA-9708261;R-HSA-9626848;R-HSA-9006332;R-HSA-9604328;R-HSA-2187355;R-HSA-9006323;R-HSA-8932084;R-HSA-9006325;R-HSA-2187358;R-HSA-83586;R-HSA-2672302;R-HSA-9604629;R-HSA-870538;R-HSA-8862733;R-HSA-9014296;R-HSA-9029149;R-HSA-9029151;R-HSA-9029150;R-HSA-9696266;R-HSA-9014293;R-HSA-209055;R-HSA-9014295;R-HSA-9014294;R-HSA-2187395;R-HSA-2187401;R-HSA-170666;R-HSA-9604664;R-HSA-5635839;R-HSA-9029155;R-HSA-5668605;R-HSA-2671747;R-HSA-380073;R-HSA-2187405;R-HSA-1225919;R-HSA-170671;R-HSA-9029158;R-HSA-9604642;R-HSA-170674;R-HSA-2316434;R-HSA-5610727;R-HSA-170672;R-HSA-6805205;R-HSA-170676;R-HSA-170677;R-HSA-2168987;R-HSA-170686;R-HSA-170685;R-HSA-1549526;R-HSA-2671850;R-HSA-83650;R-HSA-2671855;R-HSA-9604703;R-HSA-9604675;R-HSA-3247840;R-HSA-3247843;R-HSA-2671868;R-HSA-3247844;R-HSA-2671862;R-HSA-2031355;R-HSA-2179274;R-HSA-3247837;R-HSA-2179276;R-HSA-2106579;R-HSA-2671839;R-HSA-2106586;R-HSA-9604719;R-HSA-2671829;R-HSA-183036;R-HSA-2106591;R-HSA-418553;R-HSA-177923;R-HSA-9706390;R-HSA-5671772;R-HSA-9706399;R-HSA-3781941;R-HSA-419083;R-HSA-9706393;R-HSA-3781943;R-HSA-9018758;R-HSA-9013145;R-HSA-9013144;R-HSA-3238691;R-HSA-3238694;R-HSA-354077;R-HSA-9634702;R-HSA-9013161;R-HSA-109857;R-HSA-9012651;R-HSA-163617;R-HSA-109858;R-HSA-9012650;R-HSA-9012654;R-HSA-2671872;R-HSA-5668735;R-HSA-377644;R-HSA-2671873;R-HSA-377641;R-HSA-9013157;R-HSA-2671876;R-HSA-5668731;R-HSA-9018808;R-HSA-9013693;R-HSA-9012657;R-HSA-111930;R-HSA-373061;R-HSA-2404199;R-HSA-5668629;R-HSA-2404193;R-HSA-9013711;R-HSA-2404195;R-HSA-5323545;R-HSA-2404200;R-HSA-2186607;R-HSA-170835;R-HSA-9604550;R-HSA-373073;R-HSA-1484099;R-HSA-5635842;R-HSA-8857565;R-HSA-9604553;R-HSA-111962;R-HSA-170847;R-HSA-1433418;R-HSA-354149;R-HSA-170850;R-HSA-1433456;R-HSA-8857583;R-HSA-9604606;R-HSA-5686072;R-HSA-8857577;R-HSA-114542;R-HSA-170868;R-HSA-1433451;R-HSA-425861;R-HSA-749454;R-HSA-392064;R-HSA-71050;R-HSA-9657603;R-HSA-5625797;R-HSA-5625796;R-HSA-9626880;R-HSA-6807027;R-HSA-9657606;R-HSA-9032478;R-HSA-2586559;R-HSA-749456;R-HSA-9657608;R-HSA-2586555;R-HSA-2586553;R-HSA-9714480;R-HSA-4411367;R-HSA-9027373;R-HSA-9714481;R-HSA-419232;R-HSA-9714483;R-HSA-173481;R-HSA-5625849;R-HSA-5625848;R-HSA-9604387;R-HSA-2186643;R-HSA-173488;R-HSA-9605414;R-HSA-5218811;R-HSA-5671919;R-HSA-9714477;R-HSA-2127257;R-HSA-392129;R-HSA-2176491;R-HSA-751040;R-HSA-9604446;R-HSA-2186741;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-2428926;R-HSA-2428922;R-HSA-9604471;R-HSA-432096;R-HSA-9027425;R-HSA-173545;R-HSA-75244;R-HSA-5625784;R-HSA-201708;R-HSA-9604451;R-HSA-9018746;R-HSA-2176475;R-HSA-5625774;R-HSA-141310"
R-HSA-2990846,"SUMOylation",1,192,0.013221319377496212,0.9543980041769433,0.9543980041769433,1,140,0.010427528675703858,9606,Homo sapiens,"PARK7","","R-HSA-4085331"
R-HSA-1236975,"Antigen processing-Cross presentation",1,195,0.013427902492769591,0.9565601612275099,0.9565601612275099,1,23,0.0017130939967227767,9606,Homo sapiens,"NCF2","","R-HSA-1236967"
R-HSA-2559583,"Cellular Senescence",1,200,0.013772207684891888,0.9599392591180105,0.9599392591180105,3,90,0.006703411291523909,9606,Homo sapiens,"ETS1","","R-HSA-3200023;R-HSA-3209098;R-HSA-3132737"
R-HSA-5621481,"C-type lectin receptors (CLRs)",1,203,0.013978790800165267,0.9618397205667697,0.9618397205667697,13,68,0.005064799642484731,9606,Homo sapiens,"CARD9","","R-HSA-5607733;R-HSA-5607732;R-HSA-5607740;R-HSA-5607742;R-HSA-5607737;R-HSA-5607736;R-HSA-5607751;R-HSA-5607744;R-HSA-5607747;R-HSA-5607757;R-HSA-5607756;R-HSA-5607759;R-HSA-5607753"
R-HSA-9679506,"SARS-CoV Infections",1,203,0.013978790800165267,0.9618397205667697,0.9618397205667697,1,254,0.018918516311634142,9606,Homo sapiens,"JAK2","","R-HSA-9678561"
R-HSA-983168,"Antigen processing: Ubiquitination & Proteasome degradation",2,315,0.021691227103704722,0.9620801044747226,0.9620801044747226,5,9,6.703411291523909E-4,9606,Homo sapiens,"KEAP1;UBE2L3","","R-HSA-983147;R-HSA-983157;R-HSA-983156;R-HSA-983140;R-HSA-983152"
